,0,1,2,3
774,5.0,5.0,0.24,5.0
775,5.0,5.0,0.0,4.94
776,4.61,5.0,0.0,5.0
777,5.0,5.0,0.29,5.0
778,4.89,5.0,0.01,5.0
779,4.47,4.48,0.09,4.94
780,5.0,3.49,0.01,5.0
781,4.99,4.99,0.0,4.71
782,5.0,4.7,0.0,4.92
783,4.47,4.75,0.0,5.0
784,4.12,5.0,0.0,3.93
785,5.0,3.34,1.16,4.62
786,4.94,4.78,0.0,4.52
787,4.44,4.92,0.34,4.74
788,5.0,4.81,0.0,4.38
789,4.96,4.54,0.08,3.53
790,5.0,5.0,0.0,5.0
791,5.0,4.33,0.0,5.0
792,5.0,5.0,0.0,5.0
793,5.0,5.0,0.38,5.0
794,4.83,4.6,0.0,5.0
795,4.99,5.0,0.49,5.0
796,4.6,4.64,0.55,4.72
797,5.0,5.0,0.4,4.98
798,4.85,5.0,0.0,5.0
799,5.0,5.0,0.04,4.93
800,4.51,3.94,0.0,5.0
801,5.0,5.0,0.42,4.26
802,4.91,5.0,0.0,4.89
803,4.67,4.69,0.0,5.0
804,4.95,4.66,0.15,5.0
805,4.54,4.15,0.0,4.96
806,5.0,5.0,0.18,4.78
807,5.0,5.0,0.16,5.0
808,5.0,4.91,0.44,4.97
809,3.25,4.93,0.07,3.99
810,4.56,4.77,0.0,5.0
811,4.8,4.69,0.39,4.26
812,4.53,4.66,0.0,4.39
813,4.86,4.62,0.0,4.58
814,4.75,5.0,0.0,5.0
815,4.95,4.89,0.0,5.0
816,4.55,4.4,0.0,5.0
817,5.0,4.87,0.0,5.0
818,3.73,5.0,0.0,4.67
819,4.72,4.67,0.0,5.0
820,4.84,5.0,0.18,4.69
821,4.24,4.49,0.07,4.8
822,5.0,4.93,0.23,5.0
823,5.0,4.85,0.19,4.93
824,4.39,5.0,0.21,4.92
825,5.0,3.18,0.0,3.92
826,4.87,4.37,0.0,5.0
827,4.58,4.5,0.0,4.54
828,4.87,4.53,0.12,4.32
829,5.0,4.87,0.0,4.41
830,5.0,5.0,0.0,4.32
831,4.85,4.64,0.0,5.0
832,4.48,5.0,0.77,4.99
833,5.0,4.96,0.0,4.33
834,5.0,5.0,0.19,5.0
835,4.31,5.0,0.23,5.0
836,5.0,5.0,0.34,5.0
837,4.57,4.88,0.0,4.93
838,5.0,4.39,0.75,3.88
839,5.0,5.0,0.02,5.0
840,4.8,5.0,0.0,5.0
841,0.16,2.87,0.06,4.65
842,0.06,0.0,0.0,0.19
843,5.0,5.0,0.0,3.09
844,2.26,2.83,0.0,0.91
845,4.64,5.0,0.0,5.0
846,4.69,4.76,0.0,5.0
847,4.59,4.84,0.0,5.0
848,4.68,4.16,0.0,5.0
849,4.96,4.32,0.23,4.42
850,4.45,0.28,0.35,4.11
851,4.52,5.0,0.63,5.0
852,5.0,5.0,0.24,5.0
853,4.52,5.0,0.0,4.37
854,4.75,4.96,0.0,4.14
855,5.0,3.84,0.0,5.0
856,4.97,3.84,0.22,4.95
857,5.0,4.8,0.47,3.86
858,4.83,4.65,0.11,5.0
859,5.0,4.55,0.25,4.81
860,5.0,4.93,0.17,4.85
861,4.93,4.5,0.2,4.64
862,4.62,0.05,0.08,4.8
863,4.53,4.57,0.0,4.52
864,4.8,4.47,0.04,3.97
865,4.41,4.86,0.0,4.36
866,4.53,4.4,0.06,5.0
867,4.83,5.0,0.33,5.0
868,4.99,4.18,0.02,4.12
869,4.9,4.9,0.3,3.91
870,4.57,4.06,0.0,4.02
871,0.09,3.98,0.0,5.0
872,0.04,5.0,0.05,4.38
873,0.0,4.21,0.0,5.0
874,0.0,3.85,0.44,4.69
875,4.56,4.0,4.14,3.78
876,0.0,2.81,2.84,0.5
877,0.0,4.18,2.77,3.23
878,0.0,3.01,0.89,2.69
879,0.25,1.67,3.16,1.75
880,0.0,4.54,4.21,3.44
881,0.43,4.1,2.94,3.39
882,0.36,4.95,4.5,2.71
883,0.0,4.55,2.86,3.7
884,0.04,4.16,2.33,4.34
885,0.0,3.19,4.15,3.42
886,0.25,5.0,4.5,3.83
887,0.0,3.1,3.93,2.61
888,0.01,2.41,4.37,2.48
889,0.08,3.18,4.25,2.83
890,0.0,3.42,3.73,2.92
891,0.0,3.55,4.23,4.99
892,5.0,4.41,4.75,4.25
893,4.83,4.99,4.71,4.69
894,4.97,5.0,4.12,3.8
895,4.9,5.0,4.52,5.0
896,1.04,5.0,0.02,4.05
897,4.69,5.0,0.09,5.0
898,2.66,2.85,0.13,1.22
899,5.0,5.0,0.0,4.97
900,4.8,5.0,0.34,4.81
901,5.0,4.85,0.0,5.0
902,5.0,5.0,0.08,5.0
903,5.0,5.0,0.0,5.0
904,4.68,4.92,0.0,4.34
905,5.0,4.58,0.0,4.78
906,4.9,5.0,0.45,4.38
907,4.78,4.87,0.0,5.0
908,5.0,5.0,0.39,4.94
909,4.53,5.0,0.21,5.0
910,5.0,4.97,0.0,4.8
911,4.44,5.0,0.0,5.0
912,4.35,5.0,0.0,4.87
913,5.0,4.66,0.22,5.0
914,4.76,4.77,0.11,3.62
915,5.0,5.0,0.2,5.0
916,3.17,5.0,0.0,3.82
917,3.87,4.92,0.7,5.0
918,4.66,4.7,0.0,5.0
919,5.0,4.72,0.0,5.0
920,5.0,4.8,0.5,4.85
921,3.85,5.0,0.27,5.0
922,5.0,4.62,0.0,4.49
923,4.96,4.55,0.12,4.63
924,4.9,5.0,0.0,5.0
925,4.34,3.86,0.0,4.8
926,2.95,4.65,0.0,3.61
927,4.96,4.98,0.0,5.0
928,5.0,5.0,0.0,4.61
929,4.65,4.86,0.0,5.0
930,5.0,4.5,0.5,4.84
931,4.17,4.48,0.03,4.51
932,5.0,5.0,0.35,4.49
933,5.0,5.0,0.0,5.0
934,5.0,5.0,0.0,4.98
935,5.0,4.93,0.34,4.97
936,3.13,4.63,0.24,5.0
937,4.47,4.83,0.08,5.0
938,5.0,5.0,0.0,5.0
939,4.29,5.0,0.0,3.79
940,5.0,5.0,0.41,5.0
941,4.91,5.0,0.0,5.0
942,5.0,4.88,0.32,5.0
943,4.62,5.0,0.0,4.87
944,5.0,4.28,0.44,4.99
945,5.0,5.0,0.07,5.0
946,5.0,4.76,0.0,5.0
947,5.0,5.0,0.34,4.71
948,5.0,4.73,0.0,4.36
949,5.0,5.0,0.0,4.98
950,5.0,4.37,0.31,4.49
951,5.0,4.23,0.0,4.79
952,4.9,5.0,0.0,5.0
953,5.0,5.0,0.0,4.8
954,5.0,5.0,0.1,4.78
955,5.0,4.85,0.34,5.0
956,5.0,4.97,0.04,5.0
957,5.0,4.71,0.03,5.0
958,5.0,5.0,0.0,5.0
959,4.98,5.0,0.0,4.72
960,5.0,4.97,0.0,4.76
961,5.0,5.0,0.17,4.7
962,4.62,5.0,0.16,5.0
963,4.98,4.5,0.18,4.96
964,5.0,5.0,0.0,5.0
965,5.0,5.0,0.0,5.0
966,0.0,4.97,0.41,4.02
967,0.31,3.86,0.6,5.0
968,0.24,3.92,0.23,4.41
969,0.0,2.82,0.0,5.0
970,0.21,3.55,0.42,4.96
971,0.31,4.25,0.0,5.0
972,4.62,4.96,5.0,5.0
973,0.83,0.51,2.19,0.72
974,1.0,3.66,1.22,1.22
975,5.0,5.0,5.0,5.0
976,0.3,3.93,0.99,3.03
977,0.87,0.82,1.48,0.8
978,1.44,1.26,0.58,0.84
979,1.37,4.68,1.1,0.89
980,2.14,1.06,0.95,3.01
981,5.0,4.48,5.0,4.02
982,0.47,0.75,3.31,1.73
983,1.27,0.36,1.3,1.25
984,0.06,1.49,0.49,0.63
985,0.0,0.0,0.04,0.26
986,2.24,4.28,0.34,3.35
987,4.56,4.06,4.39,4.1
988,1.05,2.2,3.22,1.64
989,1.3,3.8,1.47,1.81
990,1.51,1.84,2.06,4.35
991,0.62,0.58,1.55,0.87
992,2.84,3.94,0.48,1.9
993,0.82,2.09,1.0,1.31
994,1.17,3.08,1.64,2.22
995,0.25,0.97,0.93,1.53
996,0.85,3.54,2.73,1.49
997,0.84,4.41,0.87,4.32
998,0.44,1.06,1.29,1.86
999,0.61,1.02,1.45,1.06
1000,4.75,3.27,4.24,3.99
1001,0.88,1.0,0.84,1.31
1002,1.96,4.38,1.09,4.25
1003,0.71,0.0,1.44,0.04
1004,1.23,3.46,0.83,0.48
1005,4.6,3.1,5.0,2.77
1006,0.34,0.09,0.94,1.18
1007,0.0,0.28,0.26,0.11
1008,0.83,3.05,2.8,1.32
1009,1.09,1.55,0.96,0.64
1010,0.0,0.05,0.0,0.0
1011,0.0,2.82,1.0,0.45
1012,0.65,1.14,0.72,0.74
1013,3.78,3.97,5.0,4.88
1014,4.18,2.7,0.37,0.54
1015,1.05,5.0,0.97,3.43
1016,1.9,1.87,0.7,0.82
1017,0.45,2.25,4.03,3.41
1018,4.6,5.0,5.0,5.0
1019,3.02,4.13,2.68,3.26
1020,0.88,1.59,0.71,1.09
1021,1.16,4.3,1.24,1.36
1022,0.96,2.91,2.73,1.62
1023,3.72,4.33,3.29,3.54
1024,1.93,3.92,3.14,3.79
1025,4.77,5.0,5.0,5.0
1026,5.0,5.0,4.83,4.38
1027,5.0,3.22,1.0,1.86
1028,0.85,1.27,0.81,1.27
1029,5.0,4.75,4.5,4.09
1030,4.26,4.01,4.84,4.1
1031,1.53,0.91,0.71,0.83
1032,5.0,4.54,4.79,4.9
1033,1.39,2.18,3.38,3.98
1034,5.0,5.0,5.0,4.19
1035,4.92,5.0,4.23,5.0
1036,3.8,3.13,3.97,3.56
1037,4.76,5.0,4.87,4.74
1038,3.83,0.44,2.49,4.82
1039,4.14,0.93,3.11,3.69
1040,0.0,0.0,0.02,0.0
1041,3.62,4.09,4.69,1.65
1042,1.07,1.13,0.91,1.3
1043,3.95,4.35,4.67,3.35
1044,1.16,3.14,0.86,0.56
1045,3.4,3.16,3.98,2.99
1046,4.66,5.0,3.98,5.0
1047,0.91,3.9,2.36,2.65
1048,0.86,3.21,1.68,2.15
1049,5.0,5.0,4.61,4.91
1050,1.43,1.23,0.78,1.18
1051,4.71,5.0,5.0,4.96
1052,1.18,0.83,1.71,1.1
1053,1.59,4.1,0.41,2.89
1054,1.09,1.46,1.09,1.18
1055,0.86,5.0,1.22,3.03
1056,2.72,2.75,4.41,2.93
1057,0.56,4.14,3.21,1.97
1058,2.58,3.9,1.13,1.37
1059,0.39,0.32,1.13,0.42
1060,4.83,1.0,2.53,5.0
1061,3.68,4.29,5.0,4.9
1062,3.4,3.88,4.48,4.98
1063,5.0,3.76,3.77,4.03
1064,0.99,2.63,0.7,1.07
1065,1.26,2.62,0.73,1.02
1066,2.99,3.81,4.86,3.03
1067,2.81,4.01,4.27,3.19
1068,1.63,0.76,0.71,1.33
1069,3.2,5.0,2.11,3.8
1070,0.13,0.0,0.86,5.0
1071,3.15,5.0,4.73,2.65
1072,2.4,2.98,2.09,1.1
1073,1.02,2.78,0.05,0.85
1074,3.06,0.67,1.24,0.41
1075,1.86,2.91,0.82,1.07
1076,1.34,4.79,4.08,2.78
1077,0.0,1.14,0.99,1.0
1078,0.09,2.71,1.5,2.01
1079,1.09,4.15,0.7,2.13
1080,1.04,0.2,0.78,0.05
1081,0.17,3.84,1.2,3.29
1082,0.87,0.76,0.63,3.61
1083,0.0,0.0,0.56,0.33
1084,1.06,1.16,1.65,2.29
1085,0.36,0.38,0.71,0.0
1086,0.2,2.8,4.03,3.81
1087,1.0,4.41,3.6,5.0
1088,1.22,2.37,0.29,0.96
1089,0.69,4.74,4.25,4.11
1090,0.55,4.77,1.03,1.42
1091,1.27,3.88,0.93,2.77
1092,4.41,3.89,5.0,5.0
1093,5.0,3.5,4.87,4.69
1094,0.8,0.95,0.15,1.46
1095,1.68,2.43,1.09,1.25
1096,2.16,0.62,1.95,1.21
1097,5.0,5.0,5.0,5.0
1098,3.92,1.98,4.09,1.19
1099,4.95,2.83,2.15,4.27
1100,2.64,3.8,1.81,2.14
1101,0.62,1.8,2.83,3.09
1102,4.41,5.0,2.7,4.73
1103,1.51,4.14,4.3,4.21
1104,5.0,4.93,5.0,0.93
1105,4.73,4.82,5.0,5.0
1106,5.0,4.35,4.2,1.98
1107,3.22,4.25,0.67,1.7
1108,1.73,3.22,2.83,0.67
1109,5.0,4.92,4.8,4.38
1110,0.88,1.12,1.02,1.28
1111,0.29,0.0,0.0,0.0
1112,4.71,3.23,4.32,4.18
1113,4.94,5.0,5.0,4.6
1114,5.0,4.21,4.03,3.62
1115,0.04,0.0,0.42,0.1
1116,0.67,1.06,0.05,0.73
1117,2.96,4.03,0.6,3.97
1118,5.0,5.0,2.19,0.87
1119,4.79,4.95,2.67,0.84
1120,0.94,4.52,3.47,2.12
1121,1.51,1.16,0.56,1.11
1122,4.76,5.0,4.65,4.76
1123,1.11,1.56,0.49,0.69
1124,4.17,5.0,5.0,4.68
1125,2.77,2.59,2.53,1.16
1126,4.24,4.26,4.02,1.01
1127,2.81,5.0,2.21,5.0
1128,1.14,0.81,0.75,0.52
1129,3.58,4.08,2.47,3.21
1130,1.42,0.59,1.12,1.13
1131,4.55,3.6,5.0,4.59
1132,1.96,4.21,3.94,2.14
1133,5.0,4.55,4.2,4.41
1134,4.96,5.0,5.0,4.57
1135,4.64,4.7,0.0,4.31
1136,0.97,1.72,0.46,1.58
1137,0.98,3.08,1.52,0.58
1138,5.0,4.38,3.81,2.57
1139,0.72,1.89,1.43,0.88
1140,3.36,2.57,1.38,1.81
1141,0.09,0.79,3.47,2.13
1142,0.0,0.95,3.91,2.14
1143,0.0,4.58,0.0,3.86
1144,2.9,0.97,1.62,2.82
1145,1.44,1.14,1.28,0.94
1146,1.36,1.12,0.44,0.92
1147,0.44,3.84,2.2,4.08
1148,4.04,3.23,4.0,1.09
1149,2.08,3.55,3.46,3.94
1150,0.09,2.95,0.4,0.26
1151,0.8,0.0,3.03,0.34
1152,2.21,2.82,0.99,2.19
1153,4.84,4.71,4.84,3.98
1154,1.96,3.97,3.96,2.8
1155,0.13,3.96,1.17,1.57
1156,0.0,4.79,4.89,0.06
1157,1.88,3.42,4.66,3.31
1158,0.0,0.07,0.42,1.2
1159,1.03,3.03,0.89,1.66
1160,2.72,4.21,2.93,3.43
1161,4.24,3.93,1.22,0.54
1162,3.32,3.49,2.79,1.3
1163,0.84,4.43,4.32,4.42
1164,3.72,3.3,3.58,4.36
1165,5.0,2.04,1.13,2.83
1166,1.5,1.34,1.95,0.53
1167,0.87,0.51,2.11,1.61
1168,0.86,0.72,3.02,1.27
1169,0.0,0.05,0.0,0.0
1170,4.26,3.8,5.0,3.67
1171,3.77,4.14,2.52,4.2
1172,3.9,4.65,5.0,4.98
1173,1.73,1.26,0.71,1.09
1174,0.26,0.0,1.05,0.0
1175,4.52,3.93,0.0,0.95
1176,3.69,3.93,4.73,3.94
1177,3.61,3.89,2.97,4.05
1178,1.19,1.69,1.04,1.15
1179,2.93,3.2,2.57,1.49
1180,5.0,4.05,5.0,4.75
1181,2.13,3.36,1.44,1.15
1182,5.0,3.37,1.35,3.51
1183,2.73,4.23,2.18,3.02
1184,3.16,3.29,0.91,0.81
1185,3.37,4.64,1.08,4.27
1186,3.7,3.56,3.11,2.21
1187,3.35,1.86,2.73,3.19
1188,2.13,4.83,1.2,3.72
1189,2.58,2.02,3.54,1.59
1190,1.89,2.97,3.42,2.58
1191,1.44,1.24,0.77,0.63
1192,1.69,2.39,2.65,3.21
1193,3.05,5.0,2.97,1.92
1194,2.27,4.32,0.91,2.03
1195,3.23,2.95,2.55,0.73
1196,2.73,5.0,3.59,3.7
1197,1.18,0.19,0.91,0.01
1198,0.0,0.08,0.4,0.28
1199,4.04,5.0,5.0,4.38
1200,0.75,0.3,1.24,1.74
1201,1.25,5.0,3.05,3.85
1202,5.0,1.0,5.0,4.61
1203,2.73,3.37,2.02,0.31
1204,1.93,3.91,3.09,4.4
1205,4.96,5.0,5.0,4.24
1206,3.3,4.89,4.38,3.7
1207,0.97,2.08,2.55,2.9
1208,0.49,3.18,1.24,3.58
1209,3.79,3.52,1.73,2.7
1210,1.73,3.97,2.1,3.47
1211,1.12,5.0,3.5,4.84
1212,2.24,5.0,5.0,4.81
1213,4.12,4.67,0.89,3.08
1214,3.73,3.98,4.37,3.18
1215,0.48,4.97,4.22,2.5
1216,4.92,5.0,3.93,3.53
1217,5.0,4.45,4.53,4.58
1218,5.0,5.0,5.0,5.0
1219,5.0,5.0,5.0,5.0
1220,4.03,4.46,5.0,5.0
1221,5.0,5.0,4.8,5.0
1222,5.0,4.47,5.0,4.71
1223,5.0,5.0,5.0,5.0
1224,4.47,5.0,5.0,4.45
1225,1.17,4.68,3.28,2.0
1226,1.11,1.11,0.96,1.21
1227,4.76,4.7,5.0,4.62
1228,0.0,1.33,1.26,0.93
1229,5.0,3.72,2.13,1.98
1230,3.8,4.31,3.2,5.0
1231,4.02,4.32,3.65,4.43
1232,1.74,3.5,2.22,4.34
1233,3.37,2.45,1.41,4.5
1234,0.82,3.23,3.88,1.18
1235,3.78,3.36,1.42,0.97
1236,1.11,4.59,0.91,5.0
1237,1.45,1.26,1.36,2.52
1238,0.98,2.67,1.15,2.24
1239,4.94,4.07,4.68,4.98
1240,3.69,4.34,4.42,4.94
1241,2.85,4.11,0.9,4.07
1242,0.92,3.91,0.99,4.71
1243,0.63,0.7,1.58,0.16
1244,5.0,4.76,5.0,5.0
1245,4.93,4.98,5.0,5.0
1246,2.04,5.0,4.79,5.0
1247,1.07,1.21,0.71,0.95
1248,5.0,5.0,5.0,4.72
1249,1.09,1.93,1.62,1.68
1250,3.86,5.0,4.26,4.24
1251,5.0,4.82,3.38,5.0
1252,1.12,4.31,0.79,2.15
1253,0.18,0.99,0.71,0.98
1254,0.82,0.79,1.63,1.74
1255,1.07,2.01,1.47,1.09
1256,1.53,0.79,1.99,1.49
1257,1.5,2.53,0.95,1.58
1258,4.84,1.38,0.85,1.78
1259,1.57,0.0,2.77,4.91
1260,1.49,1.3,1.12,0.69
1261,0.0,0.0,0.16,0.24
1262,3.29,5.0,0.76,5.0
1263,1.02,5.0,0.13,1.12
1264,1.37,5.0,1.31,3.13
1265,0.92,0.15,1.19,1.06
1266,1.73,3.81,0.87,4.02
1267,1.3,2.77,2.06,3.43
1268,5.0,5.0,2.7,4.08
1269,1.85,1.71,0.43,1.42
1270,0.27,4.53,0.41,0.8
1271,1.42,2.7,0.41,1.25
1272,1.06,3.86,0.28,1.92
1273,0.53,0.0,0.0,0.0
1274,0.4,1.19,1.49,3.89
1275,2.91,4.16,3.0,3.34
1276,4.4,4.55,4.27,5.0
1277,0.98,4.33,4.73,4.21
1278,2.04,3.64,4.3,3.71
1279,3.18,4.38,1.59,2.35
1280,4.97,4.78,5.0,5.0
1281,4.97,5.0,5.0,4.6
1282,4.75,4.94,3.47,3.26
1283,1.34,4.96,3.17,3.77
1284,1.2,4.29,1.08,2.04
1285,0.67,3.01,1.61,2.76
1286,0.46,3.91,2.89,2.99
1287,0.64,4.07,3.33,1.53
1288,0.61,4.07,1.7,2.4
1289,0.7,4.73,1.28,4.62
1290,0.0,0.0,0.05,0.22
1291,0.23,1.32,0.84,0.84
1292,1.88,4.83,5.0,4.91
1293,5.0,5.0,4.51,4.4
1294,3.17,3.49,1.13,2.12
1295,0.56,4.08,1.8,0.23
1296,1.68,2.71,3.51,1.8
1297,0.33,1.39,1.35,1.28
1298,1.74,0.98,1.03,2.17
1299,1.15,4.77,3.74,3.83
1300,4.77,4.47,5.0,4.69
1301,4.68,5.0,0.7,3.63
1302,0.88,4.07,3.48,4.28
1303,3.41,5.0,5.0,5.0
1304,0.0,0.0,3.07,2.67
1305,1.07,1.16,1.01,1.61
1306,1.15,4.6,1.36,0.0
1307,4.81,5.0,4.43,4.86
1308,0.0,5.0,5.0,4.68
1309,3.51,3.51,2.05,1.19
1310,4.63,5.0,4.63,5.0
1311,2.02,5.0,5.0,2.0
1312,1.13,0.9,0.94,0.99
1313,2.33,3.71,1.39,3.84
1314,3.39,5.0,1.49,0.94
1315,5.0,4.84,5.0,5.0
1316,1.05,0.54,1.31,1.09
1317,1.47,5.0,0.59,3.56
1318,0.0,0.0,0.83,0.18
1319,1.43,5.0,0.7,1.28
1320,0.72,1.45,1.23,1.58
1321,0.07,0.4,4.95,1.65
1322,1.27,0.3,1.38,1.4
1323,3.64,3.41,4.42,4.05
1324,1.18,3.96,1.07,3.69
1325,1.03,3.02,4.11,2.07
1326,1.61,5.0,1.39,0.69
1327,2.06,3.58,1.38,3.09
1328,3.34,3.82,0.93,2.19
1329,1.03,1.48,1.41,1.18
1330,2.67,0.6,1.98,2.03
1331,5.0,4.78,5.0,4.44
1332,1.59,4.76,1.74,2.47
1333,3.92,3.94,3.71,2.38
1334,5.0,3.0,1.29,2.71
1335,0.71,5.0,0.0,0.0
1336,3.16,5.0,1.16,0.77
1337,5.0,5.0,4.9,4.23
1338,0.0,4.62,3.96,5.0
1339,3.29,3.11,1.36,1.73
1340,0.0,0.07,0.0,0.0
1341,0.94,2.19,0.75,1.42
1342,3.08,5.0,1.68,1.75
1343,5.0,4.82,5.0,4.5
1344,0.96,1.36,1.27,0.47
1345,0.91,0.21,0.0,0.02
1346,0.05,0.98,0.39,4.77
1347,4.82,5.0,5.0,4.92
1348,3.55,5.0,4.85,4.12
1349,5.0,5.0,0.03,5.0
1350,0.88,0.33,0.21,0.09
1351,0.08,0.15,0.0,0.0
1352,3.46,1.0,1.81,1.44
1353,4.18,4.28,0.88,5.0
1354,4.61,4.98,5.0,5.0
1355,4.83,4.66,4.65,4.88
1356,4.3,5.0,4.81,4.81
1357,4.83,4.91,4.47,4.88
1358,0.0,0.29,1.12,0.0
1359,0.12,0.01,0.0,0.26
1360,0.15,0.0,0.0,0.2
1361,2.93,3.11,3.03,5.0
1362,0.46,0.0,0.83,3.1
1363,0.0,0.4,0.0,0.37
1364,4.76,4.67,5.0,5.0
1365,0.72,4.09,1.63,1.38
1366,5.0,4.19,4.8,5.0
1367,1.19,0.29,0.0,0.2
1368,1.02,0.93,0.78,1.07
1369,1.5,5.0,0.7,4.25
1370,0.67,4.01,1.91,0.72
1371,1.29,4.91,2.52,3.99
1372,4.63,5.0,4.9,5.0
1373,1.01,4.22,0.47,1.46
1374,0.0,0.0,0.18,0.0
1375,0.58,5.0,1.3,3.99
1376,0.63,2.93,1.41,0.9
1377,5.0,5.0,5.0,4.99
1378,2.38,4.32,3.21,2.7
1379,4.62,4.87,5.0,5.0
1380,4.23,3.47,5.0,5.0
1381,0.93,0.96,0.56,0.91
1382,0.49,3.19,1.34,2.27
1383,3.98,3.98,3.38,3.26
1384,5.0,5.0,5.0,4.88
1385,5.0,5.0,5.0,5.0
1386,4.61,5.0,4.52,4.91
1387,4.68,4.82,4.89,5.0
1388,5.0,4.39,3.92,4.71
1389,1.14,1.95,2.08,0.66
1390,0.44,4.97,0.97,0.27
1391,1.96,4.09,5.0,3.93
1392,3.85,4.8,4.66,3.55
1393,5.0,5.0,4.91,4.94
1394,3.5,5.0,0.88,2.15
1395,0.18,0.0,2.17,0.0
1396,4.82,4.78,4.79,5.0
1397,1.56,0.0,0.72,2.33
1398,1.9,4.07,1.14,0.32
1399,5.0,3.52,4.85,4.84
1400,4.49,4.83,4.72,4.28
1401,3.74,2.98,3.21,2.32
1402,5.0,4.43,5.0,5.0
1403,5.0,4.68,4.74,4.28
1404,5.0,4.54,4.65,5.0
1405,4.68,5.0,5.0,5.0
1406,0.68,0.75,1.36,0.75
1407,5.0,4.77,4.53,5.0
1408,4.86,5.0,5.0,4.81
1409,5.0,4.36,4.56,4.69
1410,0.81,1.19,1.84,1.92
1411,5.0,5.0,5.0,5.0
1412,4.45,5.0,5.0,5.0
1413,5.0,4.85,4.42,5.0
1414,4.88,5.0,5.0,5.0
1415,4.22,3.87,3.68,3.37
1416,4.84,4.3,5.0,5.0
1417,0.45,3.22,0.96,2.96
1418,4.67,5.0,5.0,4.89
1419,5.0,5.0,4.7,5.0
1420,4.73,5.0,5.0,5.0
1421,5.0,5.0,4.95,4.85
1422,0.33,3.85,0.0,0.43
1423,0.0,5.0,0.0,0.0
1424,0.18,5.0,0.18,0.12
1425,0.0,3.32,0.0,0.48
1426,4.72,5.0,0.04,5.0
1427,3.13,0.82,0.7,0.54
1428,1.01,2.95,0.0,1.31
1429,1.58,3.92,0.09,0.71
1430,5.0,5.0,0.0,4.94
1431,4.95,5.0,0.0,5.0
1432,5.0,5.0,0.0,4.54
1433,5.0,5.0,0.0,4.96
1434,5.0,4.45,0.06,4.94
1435,5.0,5.0,0.18,5.0
1436,4.73,5.0,0.41,5.0
1437,4.88,5.0,0.11,5.0
1438,4.41,4.72,0.09,5.0
1439,5.0,5.0,0.02,4.92
1440,4.96,5.0,0.12,5.0
1441,4.76,5.0,0.0,4.81
1442,4.94,5.0,0.47,4.59
1443,5.0,4.76,0.34,5.0
1444,4.99,3.65,0.46,5.0
1445,4.96,5.0,0.0,5.0
1446,4.8,5.0,0.63,4.87
1447,5.0,4.77,0.55,4.83
1448,5.0,4.78,0.0,4.93
1449,5.0,5.0,0.32,4.53
1450,4.84,4.57,0.0,4.8
1451,4.71,5.0,0.29,4.61
1452,4.34,5.0,0.22,4.29
1453,5.0,4.81,0.0,5.0
1454,5.0,5.0,0.0,4.53
1455,4.73,4.86,0.24,4.96
1456,5.0,5.0,0.0,4.36
1457,5.0,5.0,0.69,4.47
1458,5.0,5.0,0.43,5.0
1459,5.0,5.0,0.0,5.0
1460,4.89,5.0,0.0,5.0
1461,5.0,5.0,0.26,4.81
1462,2.22,4.23,0.0,4.7
1463,5.0,4.33,0.01,5.0
1464,4.6,4.91,0.0,5.0
1465,4.98,5.0,0.0,4.48
1466,4.94,4.61,0.07,5.0
1467,4.61,4.86,0.14,4.88
1468,4.71,2.85,0.12,5.0
1469,5.0,5.0,0.14,5.0
1470,4.93,4.97,0.0,4.96
1471,4.36,4.95,0.0,5.0
1472,5.0,5.0,0.0,4.81
1473,5.0,5.0,0.26,5.0
1474,5.0,4.88,0.0,4.99
1475,4.65,5.0,0.0,5.0
1476,5.0,4.97,0.23,4.85
1477,4.55,5.0,0.0,3.87
1478,4.27,4.52,0.08,4.72
1479,5.0,4.19,0.07,5.0
1480,4.75,4.76,0.08,5.0
1481,4.72,4.7,0.0,4.41
1482,5.0,5.0,0.41,5.0
1483,5.0,4.99,0.01,5.0
1484,5.0,4.72,0.15,4.78
1485,5.0,5.0,0.55,4.91
1486,4.99,5.0,0.0,4.8
1487,5.0,4.94,0.0,4.67
1488,4.98,4.16,0.0,4.86
1489,4.81,5.0,0.0,5.0
1490,4.84,4.78,0.06,5.0
1491,5.0,5.0,0.09,4.76
1492,5.0,4.66,0.28,4.8
1493,4.65,4.91,0.12,5.0
1494,4.68,5.0,0.0,4.56
1495,5.0,5.0,0.0,4.95
1496,4.77,4.97,0.23,5.0
1497,4.96,5.0,0.05,4.63
1498,5.0,5.0,0.04,5.0
1499,5.0,5.0,0.09,4.68
1500,6.0,4.83,0.0,4.27
1501,4.36,4.59,0.0,4.8
1502,5.0,4.84,0.29,4.07
1503,4.54,4.2,0.0,5.0
1504,5.0,5.0,0.0,5.0
1505,4.81,4.87,0.0,5.0
1506,5.0,4.96,0.0,4.74
1507,5.0,5.0,0.0,4.5
1508,0.0,4.67,0.0,4.93
1509,0.19,3.81,0.2,4.47
1510,0.12,4.18,0.59,5.0
1511,0.0,3.72,0.0,4.33
1512,0.0,4.41,0.0,5.0
1513,0.0,5.0,0.0,5.0
1514,0.22,5.0,0.0,5.0
1515,0.29,4.09,0.0,5.0
1516,0.0,3.86,0.0,5.0
1517,0.0,3.87,0.19,4.86
1518,0.02,4.32,0.0,4.19
1519,0.0,5.0,0.0,5.0
1520,0.42,4.5,0.23,4.76
1521,0.0,5.0,0.0,5.0
